generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
382,10000,47.47346534653465,70.0,1.0,1.0,1.0,39,63.3177
383,10000,46.47841584158416,71.0,1.0,1.0,1.0,40,63.5234
384,10000,47.9619801980198,70.0,1.0,1.0,1.0,56,63.6705
385,10000,48.19188118811881,70.0,1.0,1.0,1.0,46,63.8662
386,10000,45.89128712871287,69.0,1.0,1.0,1.0,47,64.1039
387,10000,46.63544554455446,67.0,1.0,1.0,1.0,39,64.4157
388,10000,47.63306930693069,72.0,1.0,1.0,1.0,37,64.4652
389,10000,46.9209900990099,68.0,1.0,1.0,1.0,41,64.6644
390,10000,47.105346534653464,70.0,1.0,1.0,1.0,46,64.9162
391,10000,48.30930693069307,70.0,1.0,1.0,1.0,49,65.1727
392,10000,47.758811881188116,72.0,1.0,1.0,1.0,45,65.1444
393,10000,47.49821782178218,66.0,1.0,1.0,1.0,39,65.4437
394,10000,47.76316831683168,67.0,1.0,1.0,1.0,43,65.6059
395,10000,48.29861386138614,67.0,1.0,1.0,1.0,50,65.5318
396,10000,47.09485148514852,66.0,1.0,1.0,1.0,41,65.7882
397,10000,48.03980198019802,67.0,1.0,1.0,1.0,41,66.0103
398,10000,48.84851485148515,74.0,1.0,1.0,1.0,38,66.0401
399,10000,47.89920792079208,65.0,1.0,1.0,1.0,46,66.1969
400,10000,47.689108910891086,71.0,1.0,1.0,1.0,51,66.5865
401,10000,45.904356435643564,66.0,1.0,1.0,1.0,59,66.8907
402,10000,47.224158415841586,72.0,1.0,1.0,1.0,60,67.053
403,10000,48.61425742574257,68.0,1.0,1.0,1.0,51,67.2132
404,10000,48.51762376237624,70.0,1.0,1.0,1.0,56,67.4563
405,10000,47.56079207920792,73.0,1.0,1.0,1.0,57,67.6789
406,10000,48.69544554455445,69.0,1.0,1.0,1.0,56,67.9822
407,10000,48.875049504950496,67.0,1.0,1.0,1.0,60,68.0318
408,10000,47.46079207920792,69.0,1.0,1.0,1.0,57,68.0767
409,10000,47.444752475247526,66.0,1.0,1.0,1.0,51,68.193
410,10000,49.69623762376238,73.0,1.0,1.0,1.0,50,68.4751
411,10000,49.45683168316832,72.0,1.0,1.0,1.0,49,68.5623
412,10000,50.547128712871285,71.0,1.0,1.0,1.0,59,68.8705
413,10000,47.91029702970297,70.0,1.0,1.0,1.0,60,69.0502
414,10000,47.68178217821782,69.0,1.0,1.0,1.0,53,69.146
415,10000,48.92356435643564,66.0,1.0,1.0,1.0,62,69.3034
416,10000,49.565940594059406,74.0,1.0,1.0,1.0,52,69.59
417,10000,49.93425742574257,71.0,1.0,1.0,1.0,45,69.798
418,10000,50.39188118811881,70.0,1.0,1.0,1.0,46,69.776
419,10000,50.005742574257425,71.0,1.0,1.0,1.0,44,69.9465
420,10000,50.78534653465346,72.0,1.0,1.0,1.0,47,69.9209
421,10000,50.14,76.0,1.0,1.0,1.0,57,70.021
422,10000,51.573465346534654,75.0,1.0,1.0,1.0,68,70.2256
423,10000,50.82336633663366,68.0,1.0,1.0,1.0,71,70.4052
424,10000,50.56217821782178,71.0,1.0,1.0,1.0,97,70.467
425,10000,50.85227722772277,75.0,1.0,1.0,1.0,89,70.6054
426,10000,50.173465346534655,73.0,1.0,1.0,1.0,90,71.0754
427,10000,50.96217821782178,72.0,1.0,1.0,1.0,95,71.2153
428,10000,51.393465346534654,71.0,1.0,1.0,1.0,106,71.5766
429,10000,50.54613861386139,72.0,1.0,1.0,1.0,113,71.7012
430,10000,51.55207920792079,72.0,1.0,1.0,1.0,105,72.022
431,10000,51.08891089108911,73.0,1.0,1.0,1.0,96,72.2111
432,10000,50.444158415841585,72.0,1.0,1.0,1.0,91,72.5567
433,10000,52.37960396039604,75.0,1.0,1.0,1.0,74,72.6721
434,10000,53.243168316831685,74.0,1.0,1.0,1.0,73,72.7398
435,10000,52.95881188118812,74.0,1.0,1.0,1.0,79,73.0014
436,10000,53.99445544554455,75.0,1.0,1.0,1.0,76,73.2397
437,10000,50.21722772277228,74.0,1.0,1.0,1.0,69,73.3674
438,10000,51.587128712871284,74.0,1.0,1.0,1.0,67,73.3302
439,10000,52.381980198019804,73.0,1.0,1.0,1.0,68,73.4361
440,10000,50.63683168316832,75.0,1.0,1.0,1.0,57,73.4886
441,10000,52.86990099009901,72.0,1.0,1.0,1.0,49,73.5157
442,10000,52.142970297029706,77.0,1.0,1.0,1.0,45,73.9063
443,10000,51.73287128712871,75.0,1.0,1.0,1.0,43,74.005
444,10000,51.46356435643565,79.0,1.0,1.0,1.0,40,74.1258
445,10000,53.10079207920792,73.0,1.0,1.0,1.0,51,74.223
446,10000,52.75425742574257,75.0,1.0,1.0,1.0,45,74.4953
447,10000,55.297425742574255,77.0,1.0,1.0,1.0,49,74.6965
448,10000,54.97445544554456,79.0,1.0,1.0,1.0,44,74.5506
449,10000,52.674851485148515,75.0,1.0,1.0,1.0,38,74.6986
450,10000,52.664158415841584,77.0,1.0,1.0,1.0,45,74.8155
451,10000,52.22316831683168,78.0,1.0,1.0,1.0,40,75.0116
452,10000,54.032079207920795,74.0,1.0,1.0,1.0,44,75.258
453,10000,53.70693069306931,77.0,1.0,1.0,1.0,43,75.6512
454,10000,53.506534653465344,73.0,1.0,1.0,1.0,50,75.8682
455,10000,53.77861386138614,76.0,1.0,1.0,1.0,58,76.0083
456,10000,53.704752475247524,76.0,1.0,1.0,1.0,59,76.2537
457,10000,53.45524752475247,73.0,1.0,1.0,1.0,51,76.4642
458,10000,53.965940594059404,74.0,1.0,1.0,1.0,49,76.753
459,10000,53.39425742574257,75.0,1.0,1.0,1.0,38,76.9517
460,10000,54.99742574257426,78.0,1.0,1.0,1.0,37,77.1005
461,10000,53.62316831683168,74.0,1.0,1.0,1.0,39,77.0159
462,10000,54.88514851485149,75.0,1.0,1.0,1.0,43,77.128
463,10000,55.137623762376236,78.0,1.0,1.0,1.0,48,77.2809
464,10000,53.9770297029703,78.0,1.0,1.0,1.0,49,77.2921
465,10000,55.99683168316832,74.0,1.0,1.0,1.0,45,77.5351
466,10000,54.644554455445544,76.0,1.0,1.0,1.0,41,77.6228
467,10000,54.95267326732673,76.0,1.0,1.0,1.0,46,77.9707
468,10000,55.836039603960394,80.0,1.0,1.0,1.0,39,77.9215
469,10000,54.66930693069307,73.0,1.0,1.0,1.0,39,78.1837
470,10000,55.58594059405941,79.0,1.0,1.0,1.0,41,78.4319
471,10000,55.90811881188119,76.0,1.0,1.0,1.0,34,78.6222
472,10000,56.95465346534653,78.0,1.0,1.0,1.0,35,78.5766
473,10000,54.156633663366335,76.0,1.0,1.0,1.0,38,78.7213
474,10000,55.01287128712871,77.0,1.0,1.0,1.0,34,78.8157
475,10000,55.86891089108911,76.0,1.0,1.0,1.0,38,78.8722
476,10000,55.6419801980198,80.0,1.0,1.0,1.0,38,79.062
477,10000,55.584950495049505,79.0,1.0,1.0,1.0,36,79.1135
478,10000,54.15207920792079,74.0,1.0,1.0,1.0,38,79.2375
479,10000,57.298019801980196,79.0,1.0,1.0,1.0,38,79.4713
480,10000,56.35445544554455,75.0,1.0,1.0,1.0,40,79.7128
481,10000,56.336039603960394,78.0,1.0,1.0,1.0,43,79.9951
482,10000,58.00178217821782,79.0,1.0,1.0,1.0,44,80.1731
483,10000,57.08455445544554,79.0,1.0,1.0,1.0,53,80.5026
484,10000,56.801980198019805,77.0,1.0,1.0,1.0,61,80.7084
485,10000,57.11049504950495,80.0,1.0,1.0,1.0,60,80.7382
486,10000,56.10059405940594,79.0,1.0,1.0,1.0,78,80.805
487,10000,55.23821782178218,80.0,1.0,1.0,1.0,73,81.1891
488,10000,57.103762376237626,78.0,1.0,1.0,1.0,70,81.4046
489,10000,57.67069306930693,79.0,1.0,1.0,1.0,73,81.5234
490,10000,56.013861386138615,77.0,1.0,1.0,1.0,65,81.9157
491,10000,59.15089108910891,78.0,1.0,1.0,1.0,54,82.2435
492,10000,57.72316831683168,78.0,1.0,1.0,1.0,58,82.3718
493,10000,55.96772277227723,78.0,1.0,1.0,1.0,59,82.4435
494,10000,58.08990099009901,80.0,1.0,1.0,1.0,46,82.5838
495,10000,58.444158415841585,82.0,1.0,1.0,1.0,42,82.7929
496,10000,58.74574257425743,78.0,1.0,1.0,1.0,47,82.8052
497,10000,58.20772277227723,78.0,1.0,1.0,1.0,48,82.7561
498,10000,56.99445544554455,77.0,1.0,1.0,1.0,40,83.1027
499,10000,58.65940594059406,78.0,1.0,1.0,1.0,46,83.2928
500,10000,56.68138613861386,77.0,1.0,1.0,1.0,46,83.4286
501,10000,57.02237623762376,81.0,1.0,1.0,1.0,41,83.4516
502,10000,58.565940594059406,81.0,1.0,1.0,1.0,48,83.5788
503,10000,56.546336633663365,85.0,1.0,1.0,1.0,46,83.627
504,10000,57.067326732673266,80.0,1.0,1.0,1.0,50,83.923
505,10000,57.84138613861386,82.0,1.0,1.0,1.0,57,84.3132
506,10000,58.07920792079208,77.0,1.0,1.0,1.0,72,84.448
507,10000,57.83683168316832,81.0,1.0,1.0,1.0,65,84.8289
508,10000,58.28930693069307,82.0,1.0,1.0,1.0,70,84.7728
509,10000,57.77405940594059,83.0,1.0,1.0,1.0,65,84.9148
510,10000,59.51128712871287,83.0,1.0,1.0,1.0,60,85.0639
511,10000,58.93168316831683,81.0,1.0,1.0,1.0,58,85.2413
512,10000,57.857623762376235,81.0,1.0,1.0,1.0,61,85.4261
513,10000,58.98,82.0,1.0,1.0,1.0,66,85.543
514,10000,59.312277227722774,79.0,1.0,1.0,1.0,56,85.6125
515,10000,58.09524752475247,79.0,1.0,1.0,1.0,57,85.8333
516,10000,58.23108910891089,80.0,1.0,1.0,1.0,56,85.8179
517,10000,58.8350495049505,80.0,1.0,1.0,1.0,55,86.0086
518,10000,60.31108910891089,86.0,1.0,1.0,1.0,48,86.0835
519,10000,57.027524752475244,83.0,1.0,1.0,1.0,57,86.4094
520,10000,58.69168316831683,82.0,1.0,1.0,1.0,60,86.4802
521,10000,59.521980198019804,82.0,1.0,1.0,1.0,63,86.8547
522,10000,59.754059405940595,82.0,1.0,1.0,1.0,66,87.2067
523,10000,57.56039603960396,85.0,1.0,1.0,1.0,79,87.276
524,10000,58.76138613861386,80.0,1.0,1.0,1.0,84,87.4286
525,10000,60.663960396039606,84.0,1.0,1.0,1.0,90,87.7698
526,10000,59.833267326732674,85.0,1.0,1.0,1.0,87,87.9443
527,10000,60.35940594059406,80.0,1.0,1.0,1.0,77,88.1275
528,10000,58.63247524752475,80.0,1.0,1.0,1.0,57,88.3084
529,10000,60.86792079207921,82.0,1.0,1.0,1.0,55,88.3661
530,10000,60.92019801980198,82.0,1.0,1.0,1.0,42,88.4431
531,10000,60.82138613861386,81.0,1.0,1.0,1.0,51,88.7798
532,10000,61.63069306930693,84.0,1.0,1.0,1.0,56,88.984
533,10000,61.74811881188119,83.0,1.0,1.0,1.0,56,89.0832
534,10000,59.79881188118812,82.0,1.0,1.0,1.0,49,89.2535
535,10000,61.88574257425743,85.0,1.0,1.0,1.0,45,89.4685
536,10000,61.495049504950494,81.0,1.0,1.0,1.0,49,89.5489
537,10000,62.11445544554456,86.0,1.0,1.0,1.0,47,89.8575
538,10000,59.95722772277228,89.0,1.0,1.0,1.0,57,90.0601
539,10000,63.132871287128715,88.0,1.0,1.0,1.0,53,90.2938
540,10000,61.30950495049505,80.0,1.0,1.0,1.0,51,90.6553
541,10000,62.12435643564356,83.0,1.0,1.0,1.0,46,90.8713
542,10000,61.130891089108914,84.0,1.0,1.0,1.0,42,91.2114
543,10000,62.304752475247525,85.0,1.0,1.0,1.0,44,91.4162
544,10000,61.85009900990099,85.0,1.0,1.0,1.0,40,91.6696
545,10000,59.712079207920794,85.0,1.0,1.0,1.0,42,91.5063
546,10000,61.97207920792079,86.0,1.0,1.0,1.0,41,91.6072
547,10000,61.79445544554456,82.0,1.0,1.0,1.0,51,91.6651
548,10000,62.95683168316832,84.0,1.0,1.0,1.0,58,91.8444
549,10000,61.02178217821782,85.0,1.0,1.0,1.0,49,91.9933
550,10000,61.878613861386135,83.0,1.0,1.0,1.0,48,92.1245
551,10000,61.84455445544555,85.0,1.0,1.0,1.0,47,92.2206
552,10000,62.445544554455445,85.0,1.0,1.0,1.0,45,92.5134
553,10000,62.64990099009901,90.0,1.0,1.0,1.0,43,92.7652
554,10000,62.76871287128713,87.0,1.0,1.0,1.0,41,93.1033
555,10000,62.54376237623762,89.0,1.0,1.0,1.0,44,93.2652
556,10000,62.373861386138614,82.0,1.0,1.0,1.0,39,93.2507
557,10000,63.57980198019802,86.0,1.0,1.0,1.0,38,93.2781
558,10000,61.83207920792079,79.0,1.0,1.0,1.0,55,93.5186
559,10000,61.16158415841584,80.0,1.0,1.0,1.0,54,93.5159
560,10000,61.985544554455444,83.0,1.0,1.0,1.0,45,93.7411
561,10000,63.56178217821782,90.0,1.0,1.0,1.0,38,93.8274
562,10000,63.2190099009901,89.0,1.0,1.0,1.0,43,93.857
563,10000,63.494257425742575,89.0,1.0,1.0,1.0,43,94.0936
564,10000,64.1619801980198,85.0,1.0,1.0,1.0,48,94.3663
565,10000,64.12217821782178,87.0,1.0,1.0,1.0,48,94.3926
566,10000,63.79168316831683,84.0,1.0,1.0,1.0,49,94.6887
567,10000,65.22613861386138,89.0,1.0,1.0,1.0,47,94.974
568,10000,65.5609900990099,93.0,1.0,1.0,1.0,43,95.0938
569,10000,62.74079207920792,90.0,1.0,1.0,1.0,50,95.0759
570,10000,66.12257425742574,91.0,1.0,1.0,1.0,45,95.4252
571,10000,64.93247524752475,90.0,1.0,1.0,1.0,51,95.5362
572,10000,65.38554455445545,87.0,1.0,1.0,1.0,51,95.8759
573,10000,65.0009900990099,92.0,1.0,1.0,1.0,47,96.0291
574,10000,64.48217821782178,91.0,1.0,1.0,1.0,45,96.2851
575,10000,63.835247524752475,85.0,1.0,1.0,1.0,45,96.4329
576,10000,63.11148514851485,89.0,1.0,1.0,1.0,48,96.6402
577,10000,64.51267326732673,83.0,1.0,1.0,1.0,50,96.8173
578,10000,66.20851485148515,93.0,1.0,1.0,1.0,46,97.1472
579,10000,64.99801980198019,92.0,1.0,1.0,1.0,47,97.413
580,10000,65.74673267326733,93.0,1.0,1.0,1.0,48,97.7183
581,10000,66.38673267326733,93.0,1.0,1.0,1.0,37,97.6871
582,10000,66.29940594059406,92.0,1.0,1.0,1.0,44,97.9288
583,10000,65.40633663366337,87.0,1.0,1.0,1.0,43,97.9028
584,10000,65.92693069306931,87.0,1.0,1.0,1.0,43,97.9169
585,10000,66.22910891089109,92.0,1.0,1.0,1.0,48,98.1032
586,10000,65.92732673267327,95.0,1.0,1.0,1.0,55,98.427
587,10000,65.0390099009901,88.0,1.0,1.0,1.0,56,98.684
588,10000,66.8819801980198,93.0,1.0,1.0,1.0,43,98.8652
589,10000,64.17980198019802,86.0,1.0,1.0,1.0,48,99.0886
590,10000,65.96118811881188,93.0,1.0,1.0,1.0,47,99.1922
591,10000,66.46435643564357,89.0,1.0,1.0,1.0,47,99.3281
592,10000,66.7990099009901,91.0,1.0,1.0,1.0,47,99.3754
593,10000,66.95168316831683,92.0,1.0,1.0,1.0,50,99.5487
594,10000,66.41326732673268,91.0,1.0,1.0,1.0,56,99.5547
595,10000,66.1259405940594,90.0,1.0,1.0,1.0,51,99.8664
596,10000,67.18554455445545,89.0,1.0,1.0,1.0,59,99.9
597,10000,67.29524752475247,88.0,1.0,1.0,1.0,50,100.1478
598,10000,66.04534653465346,92.0,1.0,1.0,1.0,43,100.3021
599,10000,66.29386138613862,89.0,1.0,1.0,1.0,38,100.4467
600,10000,68.18,93.0,1.0,1.0,1.0,42,100.2827
601,10000,66.10554455445545,90.0,1.0,1.0,1.0,47,100.5623
602,10000,66.63366336633663,88.0,1.0,1.0,1.0,47,100.7355
603,10000,69.22712871287129,96.0,1.0,1.0,1.0,53,100.8838
604,10000,68.30257425742575,87.0,1.0,1.0,1.0,57,101.0987
605,10000,67.8510891089109,91.0,1.0,1.0,1.0,57,101.3566
606,10000,68.34633663366337,95.0,1.0,1.0,1.0,49,101.4988
607,10000,66.37920792079208,93.0,1.0,1.0,1.0,36,101.7359
608,10000,68.0839603960396,94.0,1.0,1.0,1.0,41,101.9364
609,10000,67.89841584158415,92.0,1.0,1.0,1.0,43,102.0384
610,10000,68.46891089108911,97.0,1.0,1.0,1.0,44,102.1971
611,10000,68.00693069306931,90.0,1.0,1.0,1.0,42,102.294
612,10000,69.04356435643564,89.0,1.0,1.0,1.0,45,102.7315
613,10000,68.71663366336634,90.0,1.0,1.0,1.0,50,103.1342
614,10000,69.03584158415842,91.0,1.0,1.0,1.0,36,103.7311
615,10000,70.92316831683168,94.0,1.0,1.0,1.0,49,103.7541
616,10000,70.99861386138613,91.0,1.0,1.0,1.0,39,103.9837
617,10000,68.80514851485148,93.0,1.0,1.0,1.0,34,103.9853
618,10000,68.0029702970297,90.0,1.0,1.0,1.0,33,104.1391
619,10000,68.70871287128713,95.0,1.0,1.0,1.0,38,104.239
620,10000,69.65287128712872,91.0,1.0,1.0,1.0,41,104.0792
621,10000,70.36633663366337,90.0,1.0,1.0,1.0,38,104.109
622,10000,69.29841584158416,92.0,1.0,1.0,1.0,39,104.0771
623,10000,68.29049504950495,91.0,1.0,1.0,1.0,43,104.2679
624,10000,69.88118811881188,97.0,1.0,1.0,1.0,44,104.422
625,10000,70.65207920792079,92.0,1.0,1.0,1.0,42,104.4365
626,10000,69.77861386138613,94.0,1.0,1.0,1.0,43,104.6458
627,10000,70.7089108910891,96.0,1.0,1.0,1.0,42,104.8117
628,10000,71.4170297029703,94.0,1.0,1.0,1.0,47,105.0708
629,10000,69.50217821782178,91.0,1.0,1.0,1.0,53,105.0383
630,10000,70.67920792079208,91.0,1.0,1.0,1.0,53,105.3605
631,10000,71.13762376237624,96.0,1.0,1.0,1.0,53,105.4834
632,10000,72.67188118811882,94.0,1.0,1.0,1.0,50,105.5839
633,10000,70.57722772277228,98.0,1.0,1.0,1.0,46,105.9037
634,10000,70.22871287128713,97.0,1.0,1.0,1.0,63,106.0116
635,10000,69.53207920792079,92.0,1.0,1.0,1.0,61,106.4364
636,10000,72.17683168316832,99.0,1.0,1.0,1.0,64,106.6316
637,10000,70.72237623762376,90.0,1.0,1.0,1.0,62,106.6818
638,10000,70.5839603960396,94.0,1.0,1.0,1.0,70,106.7584
639,10000,69.68336633663367,94.0,1.0,1.0,1.0,53,107.0535
640,10000,69.28811881188119,92.0,1.0,1.0,1.0,48,107.1203
641,10000,70.86752475247525,96.0,1.0,1.0,1.0,55,107.354
642,10000,71.42356435643565,97.0,1.0,1.0,1.0,53,107.58
643,10000,68.59465346534654,96.0,1.0,1.0,1.0,52,107.8672
644,10000,72.12178217821783,92.0,1.0,1.0,1.0,46,108.1185
645,10000,71.22059405940594,95.0,1.0,1.0,1.0,46,108.337
646,10000,71.04079207920792,99.0,1.0,1.0,1.0,54,108.4895
647,10000,72.1370297029703,91.0,1.0,1.0,1.0,52,108.5097
648,10000,71.05643564356436,98.0,1.0,1.0,1.0,49,108.7239
649,10000,72.04455445544555,95.0,1.0,1.0,1.0,52,108.6822
650,10000,70.28316831683168,98.0,1.0,1.0,1.0,61,108.7896
651,10000,72.73227722772278,93.0,1.0,1.0,1.0,49,108.8698
652,10000,71.9350495049505,92.0,1.0,1.0,1.0,41,109.306
653,10000,73.81663366336633,100.0,1.0,1.0,1.0,44,109.306
654,10000,73.22415841584159,101.0,1.0,1.0,1.0,46,109.3
655,10000,72.40178217821783,97.0,1.0,1.0,1.0,52,109.3405
656,10000,71.91683168316831,94.0,1.0,1.0,1.0,46,109.6048
657,10000,71.34435643564356,96.0,1.0,1.0,1.0,42,109.892
658,10000,72.1819801980198,96.0,1.0,1.0,1.0,36,109.9072
659,10000,73.01584158415841,96.0,1.0,1.0,1.0,38,110.1566
660,10000,72.37742574257426,97.0,1.0,1.0,1.0,37,110.2826
661,10000,71.97683168316831,99.0,1.0,1.0,1.0,40,110.4336
662,10000,72.56990099009901,100.0,1.0,1.0,1.0,41,110.3678
663,10000,72.74415841584158,96.0,1.0,1.0,1.0,37,110.6413
664,10000,73.42990099009901,95.0,1.0,1.0,1.0,36,111.0688
665,10000,73.11663366336634,103.0,1.0,1.0,1.0,37,111.2986
666,10000,71.52930693069307,95.0,1.0,1.0,1.0,37,111.5532
667,10000,74.27128712871287,97.0,1.0,1.0,1.0,44,111.5902
668,10000,75.15465346534654,103.0,1.0,1.0,1.0,47,111.8425
669,10000,74.23742574257426,101.0,1.0,1.0,1.0,55,112.0936
670,10000,71.9239603960396,93.0,1.0,1.0,1.0,49,112.171
671,10000,73.8249504950495,96.0,1.0,1.0,1.0,56,112.4036
672,10000,73.90455445544555,97.0,1.0,1.0,1.0,61,112.6761
673,10000,74.00059405940594,102.0,1.0,1.0,1.0,53,113.0505
674,10000,73.35405940594059,98.0,1.0,1.0,1.0,46,113.1503
675,10000,73.94851485148514,100.0,1.0,1.0,1.0,50,113.5107
676,10000,74.62792079207921,103.0,1.0,1.0,1.0,49,113.7438
677,10000,73.85306930693069,101.0,1.0,1.0,1.0,59,114.0346
678,10000,74.40930693069306,96.0,1.0,1.0,1.0,47,114.0571
679,10000,75.66950495049505,98.0,1.0,1.0,1.0,49,114.1609
680,10000,74.50613861386138,100.0,1.0,1.0,1.0,54,114.3937
681,10000,74.71960396039604,98.0,1.0,1.0,1.0,51,114.4962
682,10000,76.41504950495049,101.0,1.0,1.0,1.0,46,114.5756
683,10000,75.96,98.0,1.0,1.0,1.0,40,114.9069
684,10000,74.30237623762376,107.0,1.0,1.0,1.0,42,115.082
685,10000,74.90178217821783,101.0,1.0,1.0,1.0,46,115.241
686,10000,76.32574257425743,106.0,1.0,1.0,1.0,40,115.3841
687,10000,76.21148514851485,102.0,1.0,1.0,1.0,41,115.6135
688,10000,74.39762376237624,99.0,1.0,1.0,1.0,46,115.7583
689,10000,75.30217821782178,104.0,1.0,1.0,1.0,49,115.9164
690,10000,76.39643564356436,101.0,1.0,1.0,1.0,51,116.0248
691,10000,73.71465346534653,97.0,1.0,1.0,1.0,51,116.2286
692,10000,73.4590099009901,93.0,1.0,1.0,1.0,50,116.2198
693,10000,74.78376237623762,99.0,1.0,1.0,1.0,42,116.715
694,10000,76.45445544554455,102.0,1.0,1.0,1.0,50,116.8214
695,10000,76.02910891089108,101.0,1.0,1.0,1.0,47,116.9198
696,10000,76.52039603960397,101.0,1.0,1.0,1.0,44,117.2499
697,10000,77.72435643564357,104.0,1.0,1.0,1.0,42,117.3933
698,10000,75.14752475247525,94.0,1.0,1.0,1.0,42,117.595
699,10000,76.13940594059406,104.0,1.0,1.0,1.0,43,117.6836
700,10000,74.49683168316832,103.0,1.0,1.0,1.0,46,117.7824
701,10000,75.01980198019803,101.0,1.0,1.0,1.0,45,117.8791
702,10000,77.53584158415842,100.0,1.0,1.0,1.0,46,118.0632
703,10000,77.55821782178218,104.0,1.0,1.0,1.0,40,117.9523
704,10000,75.60732673267327,97.0,1.0,1.0,1.0,42,118.0701
705,10000,75.38079207920792,97.0,1.0,1.0,1.0,46,118.165
706,10000,76.70990099009902,100.0,1.0,1.0,1.0,50,118.2797
707,10000,75.22772277227723,97.0,1.0,1.0,1.0,45,118.1597
708,10000,76.93485148514851,101.0,1.0,1.0,1.0,44,118.3083
709,10000,76.57940594059406,100.0,1.0,1.0,1.0,48,118.4353
710,10000,76.38237623762376,107.0,1.0,1.0,1.0,47,118.494
711,10000,75.5770297029703,102.0,1.0,1.0,1.0,45,118.5314
712,10000,77.65683168316832,101.0,1.0,1.0,1.0,39,118.7364
713,10000,76.29683168316832,104.0,1.0,1.0,1.0,48,119.0014
714,10000,75.70415841584159,103.0,1.0,1.0,1.0,55,119.5861
715,10000,75.88158415841585,106.0,1.0,1.0,1.0,58,119.5946
716,10000,76.44831683168317,98.0,1.0,1.0,1.0,66,119.7891
717,10000,78.51227722772278,106.0,1.0,1.0,1.0,68,119.7986
718,10000,77.03861386138614,105.0,1.0,1.0,1.0,72,119.7887
719,10000,76.50990099009901,109.0,1.0,1.0,1.0,69,120.1432
720,10000,75.08415841584159,99.0,1.0,1.0,1.0,56,120.197
721,10000,78.67782178217821,102.0,1.0,1.0,1.0,55,120.4426
722,10000,78.89069306930693,111.0,1.0,1.0,1.0,55,120.6659
723,10000,77.16336633663366,102.0,1.0,1.0,1.0,57,120.7462
724,10000,76.52495049504951,102.0,1.0,1.0,1.0,50,120.6656
725,10000,76.14415841584159,103.0,1.0,1.0,1.0,49,120.9383
726,10000,78.56138613861386,100.0,1.0,1.0,1.0,56,121.2773
727,10000,78.68415841584158,105.0,1.0,1.0,1.0,53,121.6361
728,10000,78.43564356435644,101.0,1.0,1.0,1.0,54,121.9722
729,10000,79.23485148514851,106.0,1.0,1.0,1.0,41,122.3089
730,10000,77.13782178217822,101.0,1.0,1.0,1.0,41,122.2976
731,10000,77.82891089108911,102.0,1.0,1.0,1.0,38,122.5412
732,10000,79.53623762376237,108.0,1.0,1.0,1.0,46,122.6871
733,10000,77.65287128712872,103.0,1.0,1.0,1.0,45,123.066
734,10000,77.51346534653466,97.0,1.0,1.0,1.0,44,123.5246
735,10000,77.81287128712871,109.0,1.0,1.0,1.0,55,123.6355
736,10000,77.24039603960397,100.0,1.0,1.0,1.0,52,124.0129
737,10000,79.5118811881188,106.0,1.0,1.0,1.0,57,124.2923
738,10000,79.11128712871287,106.0,1.0,1.0,1.0,53,124.3315
739,10000,81.01722772277228,104.0,1.0,1.0,1.0,60,124.5015
740,10000,79.66435643564357,111.0,1.0,1.0,1.0,62,124.6687
741,10000,80.47089108910892,102.0,1.0,1.0,1.0,67,124.8459
742,10000,80.27960396039605,108.0,1.0,1.0,1.0,81,124.756
743,10000,78.95663366336633,104.0,1.0,1.0,1.0,77,125.0633
744,10000,81.57465346534653,108.0,1.0,1.0,1.0,78,125.1842
745,10000,79.58574257425742,103.0,1.0,1.0,1.0,61,125.424
746,10000,79.33900990099009,105.0,1.0,1.0,1.0,67,125.6596
747,10000,81.0140594059406,105.0,1.0,1.0,1.0,55,125.7886
748,10000,79.89188118811882,105.0,1.0,1.0,1.0,51,125.7685
749,10000,81.00217821782178,103.0,1.0,1.0,1.0,54,125.9576
750,10000,79.92574257425743,106.0,1.0,1.0,1.0,50,126.0972
751,10000,80.9380198019802,102.0,1.0,1.0,1.0,61,126.2271
752,10000,80.51366336633663,106.0,1.0,1.0,1.0,61,126.469
753,10000,82.01009900990098,103.0,1.0,1.0,1.0,54,126.5524
754,10000,81.64257425742574,106.0,1.0,1.0,1.0,50,126.5439
755,10000,81.12376237623762,105.0,1.0,1.0,1.0,45,126.609
756,10000,81.52277227722772,106.0,1.0,1.0,1.0,44,126.855
757,10000,80.85366336633663,108.0,1.0,1.0,1.0,44,127.0094
758,10000,82.92534653465347,105.0,1.0,1.0,1.0,44,127.2176
759,10000,82.68217821782179,107.0,1.0,1.0,1.0,51,127.3643
760,10000,83.66633663366336,107.0,1.0,1.0,1.0,48,127.7492
761,10000,81.06257425742574,110.0,1.0,1.0,1.0,54,127.6735
762,10000,82.54316831683168,108.0,1.0,1.0,1.0,47,127.9434
763,10000,82.28732673267326,106.0,1.0,1.0,1.0,53,128.052
764,10000,83.04871287128712,108.0,1.0,1.0,1.0,51,128.2885
765,10000,81.19722772277228,105.0,1.0,1.0,1.0,57,128.6298
766,10000,82.15980198019803,104.0,1.0,1.0,1.0,51,128.8815
767,10000,81.68356435643564,107.0,1.0,1.0,1.0,42,128.9657
768,10000,83.12356435643564,105.0,1.0,1.0,1.0,41,128.9928
769,10000,82.59445544554455,107.0,1.0,1.0,1.0,43,129.3085
770,10000,83.5829702970297,108.0,1.0,1.0,1.0,51,129.5956
